MARCA TEMPORAL	PAÍS	UNIVERSIDAD	OTRA UNIVERSIDAD	GENERO UNIVERSIDAD	LA PANDEMIA SOBRECARGÓ MI TRABAJO COMO PROFESOR	¿ESTÁ DE ACUERDO CON LA MODIFICACIÓN DEL MÉTODO DE ENSEÑANZA PARA LAS CLASES VIRTUALES?	LA CONCENTRACIÓN O ATENCIÓN EN EL TRABAJO FUERON ALTERADOS POR LA PANDEMIA.	LA PANDEMIA CAMBIÓ MI CURIOSIDAD Y MOTIVACIÓN CIENTÍFICA.	LA INTERACCIÓN VIRTUAL CON LOS ESTUDIANTES PUEDE CONTRIBUIR A SU SALUD MENTAL	¿ESTÁ DE ACUERDO EN QUE LOS SENTIMIENTOS (AFECTOS, EMOCIONES) FUERON ALTERADOS POR LA PANDEMIA?	¿CONSIDERA QUE EL EQUILIBRIO MENTAL, CONTRIBUYE AL RENDIMIENTO ACADÉMICO EN EL AULA DE CLASES?	HE TENIDO QUE INTERACTUAR DURANTE LA PANDEMIA, CON PERSONAS QUE PRESENTAN FACTORES DE RIESGO MENTAL.	¿CONSIDERA QUE LOS PROCESOS DE PREVENCIÓN, DISMINUYEN LA CANTIDAD DE CASOS DE ALTERACIONES MENTALES DURANTE LA PANDEMIA?	HE VISTO UN AVANCE SIGNIFICATIVO DURANTE LA PANDEMIA EN LOS TEMAS DE SALUD MENTAL, COMO UNA PRIORIDAD GLOBAL	HE USADO ESTRATEGIAS DE AUTOCUIDADO MENTAL (MEDITACIÓN, ACTIVIDAD FÍSICA, ETC), PORQUE CONSIDERO QUE CONTRIBUYEN A LA SALUD MENTAL.	CONTESTE LA SIGUIENTE PREGUNTA, SOLO SI USTED HA TENIDO UNA ALTERACIÓN EN SU SALUD MENTAL DURANTE LA PANDEMIA Y PUDO HABLAR/COMPARTIR LO QUE LE PASABA(AFECTOS EMOCIONES), CON SUS PARES O SUPERIORES.  ¿EL APOYO EMOCIONAL RECIBIDO DURANTE LA PANDEMIA (POR PARES O SUPERIORES), LE PERMITIÓ MANEJAR SU SALUD MENTAL?
2021-06-28 20:58:05.622809	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	3	4	4	4	4	5	5	3	5	2	2	3
2021-06-28 21:14:02.230396	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	4	4	4	3	4	5	5	2	1	1	4	1
2021-06-28 21:37:57.125682	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		FEMENINO	5	5	4	5	5	5	5	5	5	5	5	5
2021-06-28 21:38:58.313899	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		FEMENINO	5	5	4	2	4	4	4	3	4	4	4	3
2021-06-28 22:10:34.011419	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	5	4	4	1	3	4	1	3	4	1	1	3
2021-06-28 22:17:43.352222	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	5	5	5	5	3	4	5	4	4	4	2	4
2021-06-28 22:35:13.930537	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	5	4	4	4	4	4	5	2	1	4	4	4
2021-06-29 00:16:38.096896	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	5	4	4	5	5	5	5	4	5	4	4	4
2021-06-29 00:28:38.668821	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		MASCULINO	1	5	3	3	2	1	4	1	3	3	3	1
2021-06-29 00:56:58.575505	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	2	1	1	3	4	2	4	2	4	3	5	4
2021-06-29 06:27:42.377392	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		MASCULINO	4	4	4	4	2	5	5	5	5	3	4	3
2021-06-29 08:58:03.867158	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	4	3	4	2	4	4	4	3	4	4	3	3
2021-06-29 09:23:23.180168	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	4	4	5	4	5	5	5	5	4	4	5	3
2021-06-29 12:47:49.468309	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		FEMENINO	5	4	5	4	2	5	5	3	4	2	2	2
2021-06-29 09:55:31.459855	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	4	5	1	3	4	4	5	1	4	3	4	3
2021-06-29 09:59:34.189044	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		FEMENINO	4	4	4	4	4	4	5	2	4	4	3	4
2021-06-29 13:32:28.515330	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	2	4	2	2	3	3	3	1	2	1	2	2
2021-06-29 10:55:44.139339	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		FEMENINO	2	4	3	4	4	4	5	4	4	4	5	1
2021-06-29 11:00:42.775176	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	3	5	4	1	4	5	5	3	5	4	5	4
2021-06-29 11:03:31.613086	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	3	3	3	2	2	2	5	3	3	3	4	3
2021-06-29 11:19:01.169889	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		MASCULINO	5	4	5	4	4	5	5	5	4	2	4	4
2021-06-29 15:07:27.137063	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	5	4	4	3	3	4	4	3	4	4	4	3
2021-06-29 12:26:13.759150	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	4	5	4	4	3	5	4	4	4	3	3	3
2021-06-29 15:18:42.825241	ARGENTINA		UNIVERSIDAD NACIONAL DEL COMAHUE	MASCULINO	4	4	4	2	3	5	4	4	4	3	3	3
2021-06-29 15:52:00.465019	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		FEMENINO	3	4	5	5	3	5	5	3	3	3	5	4
2021-06-29 16:08:57.221999	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		FEMENINO	4	5	4	3	2	5	5	4	5	5	3	3
2021-06-29 16:26:35.657196	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		FEMENINO	3	2	4	1	3	4	4	2	2	1	4	4
2021-06-29 16:48:41.494753	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		FEMENINO	5	5	3	4	4	3	5	2	4	3	4	3
2021-06-29 16:52:27.629862	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	4	4	4	4	4	5	5	4	4	4	5	3
2021-06-29 16:54:20.897016	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		FEMENINO	1	5	4	4	5	4	5	4	4	4	3	2
2021-06-29 17:04:39.769083	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		FEMENINO	4	5	5	5	5	5	5	4	5	4	5	4
2021-06-29 17:23:00.016686	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	1	5	2	5	4	2	3	1	4	3	3	3
2021-06-29 17:33:17.786732	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	5	5	4	5	4	5	5	3	5	3	4	3
2021-06-29 17:49:49.674563	ARGENTINA	UNIVERSIDAD NACIONAL DE CATAMARCA		MASCULINO	4	4	4	5	4	4	5	2	4	2	4	4
2021-06-29 18:03:35.558992	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	4	4	4	4	4	4	4	4	3	2	4	1
2021-06-29 18:35:57.103022	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	5	2	5	5	4	5	5	4	5	4	5	3
2021-06-29 18:54:28.142626	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	4	5	3	3	3	4	5	3	3	1	1	1
2021-06-29 20:25:23.406082	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	4	4	1	4	3	5	5	2	4	2	4	1
2021-06-29 23:53:54.644095	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	4	5	4	2	3	4	5	4	5	2	5	4
2021-06-30 00:29:14.862581	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	4	4	4	3	4	4	4	3	4	3	4	3
2021-06-30 05:27:15.126965	BRASIL	INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SAO PAULO		MASCULINO	5	1	5	3	2	5	5	4	4	2	4	4
2021-06-30 06:29:15.970638	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	5	4	1	1	5	4	5	4	1	2	1	5
2021-06-30 06:41:55.817987	ARGENTINA	UNIVERSIDAD NACIONAL DE RIO NEGRO		MASCULINO	4	4	4	2	4	5	5	4	4	4	4	3
2021-06-30 07:53:08.788329	ARGENTINA		U.T.N.	FEMENINO	4	3	4	4	3	5	5	3	3	4	5	2
2021-06-30 08:57:37.305456	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	4	4	4	5	4	4	3	3	4	3	4	4
2021-06-30 11:05:46.544820	COLOMBIA	FUNDACION UNIVERSITARIA SAN MATEO		MASCULINO	1	2	5	1	1	5	5	5	4	1	2	4
2021-06-30 11:06:47.264610	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		FEMENINO	4	4	4	5	5	5	5	4	5	4	5	2
2021-06-30 11:11:18.080588	COLOMBIA	FUNDACION UNIVERSITARIA SAN MATEO		MASCULINO	4	4	5	3	4	5	5	5	5	5	5
2021-06-30 11:13:17.699742	COLOMBIA	FUNDACION UNIVERSITARIA SAN MATEO		MASCULINO	5	5	3	5	4	4	4	5	5	4	5
2021-06-30 11:17:09.241452	COLOMBIA	FUNDACION UNIVERSITARIA SAN MATEO		MASCULINO	5	4	5	1	2	1	5	5	4	5	5
2021-06-30 11:17:23.824661	COLOMBIA	FUNDACION UNIVERSITARIA SAN MATEO		MASCULINO	5	5	5	5	5	5	5	1	5	5	5	3
2021-06-30 11:17:27.923703	COLOMBIA	FUNDACION UNIVERSITARIA SAN MATEO		MASCULINO	5	5	5	5	4	5	5	4	5	3	5	4
2021-06-30 15:55:13.734525	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	3	5	4	3	4	4	4	4	5	4	5
2021-06-30 18:05:17.350805	ARGENTINA	UNIVERSIDAD FASTA		FEMENINO	5	4	5	4	5	5	5	5	3	5	5	5
2021-07-01 04:26:12.103878	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	4	4	4	4	4	4	4	2	4	3	4	5
2021-07-01 06:55:25.793208	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	5	4	5	4	4	5	5	5	2	4		4
2021-07-01 07:24:22.773417	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		FEMENINO	5	4	5	2	5	5	5	4	5	2	4
2021-07-01 07:34:42.860415	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		FEMENINO	5	2	5	2	4	5	5	1	4	2	4
2021-07-01 09:10:59.121555	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	4	2	5	5	5	5	5	4	4	2	4
2021-07-01 09:29:01.726221	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	5	4	5	2	3	5	5	4	4	2	4
2021-07-01 09:43:48.700579	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	5	5	4	3	5	4	4	4	4	4	4
2021-07-01 10:47:11.021184	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	4	4	3	4	4	5	5	4	4	4	5
2021-07-01 11:33:44.335471	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	5	5	4	3	5	4	5	5	4	4	2	4
2021-07-01 11:49:04.649427	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	5	2	5	2	1	5	4	3	4	2	1
2021-07-01 11:50:31.889363	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	5	4	4	5	5	5	4	1	4	4	1
2021-07-01 11:57:28.755864	BRASIL		INSTITUTO MAUÁ DE TECNOLOGIA	MASCULINO	5	4	4	4	5	5	5	4	4	2	2	3
2021-07-01 13:00:54.686223	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	5	3	4	4	4	4	5	4	4	4	3	3
2021-07-01 13:15:56.178769	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	3	1	4	3	2	3	4	3	3	3	2
2021-07-01 13:17:00.160756	ARGENTINA	UNIVERSIDAD NACIONAL DE RIO CUARTO		MASCULINO	5	4	5	5	4	4	5	2	5	1	1
2021-07-01 13:17:29.988670	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		FEMENINO	5	5	4	4	4	4	4	3	5	2	3	3
2021-07-01 13:47:32.837207	BRASIL		INSTITUTO MAUA DE TECNOLOGIA	MASCULINO	5	4	5	3	4	5	4	4	3	2	3
2021-07-01 14:02:03.510608	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	5	2	4	3	2	5	4	2	4	3	4
2021-07-01 15:24:54.472753	ARGENTINA	UNIVERSIDAD NACIONAL DEL SUR		FEMENINO	4	4	4	1	3	5	2	3	3	3	4
2021-07-01 16:21:49.105115	ARGENTINA	UNIVERSIDAD NACIONAL DEL SUR		FEMENINO	5	4	5	4	4	5	5	3	4	1	4	3
2021-07-01 19:04:20.348867	COLOMBIA	FUNDACION UNIVERSITARIA SAN MATEO		MASCULINO	4	5	2	2	4	4	4	2	5	4	4
2021-07-01 20:36:09.644292	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		MASCULINO	4	4	4	4	4	4	5	4	4	4	5
2021-07-01 23:54:14.613672	COLOMBIA		NINGUNA	MASCULINO	4	5	4	5	5	5	5	3	4	4	5	4
2021-07-02 06:42:08.730335	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	4	2	3	3	4	5	5	2	4	5	4	4
2021-07-02 09:11:40.131675	BRASIL	UNIVERSIDADE PARANAENSE		MASCULINO	3	4	3	4	2	4	4	1	4	4	4
2021-07-02 11:49:31.426101	BRASIL	UNIVERSIDADE FEDERAL DO PARANA		FEMENINO	5	4	5	4	4	5	5	4	4	4	4	4
2021-07-02 12:34:25.357275	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	5	4	3	3	3	3	4	1	4	3	2	3
2021-07-02 12:38:28.625072	BRASIL	UNIVERSIDADE FEDERAL DO PARANA		MASCULINO	5	4	4	4	5	5	5	4	4	4	4	4
2021-07-02 21:35:47.158326	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	4	5	5	5	4	4	5	3	3	2	4
2021-07-02 22:10:13.373905	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	4	4	4	4	3	4	3	4	3	2	4	4
2021-07-03 07:02:16.253236			NÃO 	MASCULINO	3	4	5	5	4	4	5	3	4	4	4	4
2021-07-03 08:54:42.217147	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	4	4	4	4	4	5	4	2	4	3	4
2021-07-03 22:56:25.759606	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		FEMENINO	4	4	1	1	4	4	4	1	4	4	4
2021-07-05 05:56:25.421403	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	5	4	4	5	4	4	4	4	4	4	3	3
2021-07-05 08:18:40.493713	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		MASCULINO	4	4	4	5	4	4	5	3	4	4	5
2021-07-06 10:45:49.466084	COLOMBIA	UNIVERSIDAD CATOLICA DE PEREIRA		FEMENINO	4	4	5	4	5	5	5	4	4	4	5	5
2021-07-06 11:00:12.960336	COLOMBIA	UNIVERSIDAD CATOLICA DE PEREIRA		MASCULINO	3	4	4	4	4	5	5	5	5	1	4	4
2021-07-06 11:11:30.722025	COLOMBIA	UNIVERSIDAD CATOLICA DE PEREIRA		FEMENINO	5	4	5	1	4	5	4	4	4	1	3	3
2021-07-06 11:15:16.389160	COLOMBIA	UNIVERSIDAD CATOLICA DE PEREIRA		MASCULINO	5	4	4	3	4	5	5	4	4	2	5
2021-07-06 14:45:19.368633	COLOMBIA	UNIVERSIDAD CATOLICA DE PEREIRA		MASCULINO	5	1	2	1	1	4	4	4	3	4	4
2021-07-06 16:53:17.749417	COLOMBIA	UNIVERSIDAD CATOLICA DE PEREIRA		FEMENINO	4	4	5	1	4	5	5	3	4	4	5
2021-07-06 17:26:43.487038	COLOMBIA	UNIVERSIDAD CATOLICA DE PEREIRA		MASCULINO	5	5	5	3	3	5	5	3	5	5	5	3
2021-07-07 11:58:56.936214	COLOMBIA	UNIVERSIDAD CATOLICA DE PEREIRA		MASCULINO	3	5	3	3	3	3	5	3	3	4	3
2021-07-07 17:53:08.463648	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	4	4	4	3	4	5	5	4	5	4	5
2021-07-07 21:53:29.748211	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		FEMENINO	4	4	4	5	4	5	4	4	2	5	5
2021-07-08 07:58:41.290984	COLOMBIA	UNIVERSIDAD CATOLICA DE PEREIRA		MASCULINO	5	5	4	1	4	4	5	3	5	2	4
2021-07-09 12:35:37.820134	PARAGUAY	UNIVERSIDAD NACIONAL DE ASUNCIÓN		MASCULINO	4	2	4	1	3	4	4	3	3	3	4
2021-07-12 22:10:56.717708	ARGENTINA	UNIVERSIDAD NACIONAL DE LA PLATA		FEMENINO	5	4	4	4	2	5	5	4	5	2	5	4
2021-07-13 05:11:40.704789	BOLIVIA	UNIVERSIDAD TECNICA DE ORURO		MASCULINO	5	4	4	3	3	4	4	2	4	3	2	2
2021-07-14 16:30:35.329675	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		FEMENINO	5	4	4	3	4	4	5	1	3	2	5
2021-07-14 17:07:20.397254	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		MASCULINO	5	4	5	4	4	4	5	4	4	4	4
2021-07-15 07:24:53.898141	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	5	5	5	5	5	5	5	4	5	5	4	4
2021-07-15 14:36:47.739466	COLOMBIA	CORPORACION UNIVERSITARIA UNITEC		FEMENINO	4	4	4	5	4	4	4	1	4	4	5
2021-07-16 07:43:43.340192	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	5	5	5	5	5	5	5	5	5	5	5	5
2021-07-16 15:13:58.481992	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	4	4	4	5	4	4	5	4	5	4	3	2
2021-07-16 18:22:39.724553	ARGENTINA	UNIVERSIDAD FASTA		MASCULINO	5	4	5	1	3	5	5	3	3	3	5	4
2021-07-18 16:47:07.732086	BOLIVIA	UNIVERSIDAD TECNICA DE ORURO		FEMENINO	4	4	4	4	4	5	4	4	2	2	4	3
2021-07-18 21:10:25.166613	BRASIL	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE		MASCULINO	5	1	5	4	2	4	4	4	5	5	3	4
2021-07-19 17:59:58.148027	COLOMBIA	CORPORACION UNIVERSITARIA UNITEC		MASCULINO	5	2	4	5	5	4	5	3	3	2	4
2021-07-20 13:45:41.097133	ARGENTINA		UNIVERSIDAD NACIONAL DE ROSARIO	MASCULINO	4	4	5	5	5	5	5	4	4	2	4
2021-07-21 15:49:16.240850	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		MASCULINO	5	4	5	1	1	5	5	2	5	1	1
2021-07-23 09:27:53.386625	COLOMBIA	UNIVERSIDAD ECCI		FEMENINO	5	2	5	5	2	5	5	5	4	2	4	2
2021-07-23 10:46:58.901527	COLOMBIA		FUNDACIÓN UNIVERSITARIA ANTONIO DE ARÉVALO (UNITECNAR)	FEMENINO	5	4	5	4	5	5	5	5	5	5	5	4
2021-07-23 17:19:26.934396	COLOMBIA		FUNDACIÓN UNIVERSITARIA ANTONIO DE ARÉVALO	MASCULINO	5	3	3	2	4	4	4	4	4	2	3
2021-07-23 19:09:50.427744	COLOMBIA		FUNDACION UNIVERSITARIA ANTONIO DE AREVALO	MASCULINO	1	5	1	1	3	1	5	1	1	3	1
2021-07-23 20:02:42.180338	COLOMBIA		FUNDACION UNIVERSITARIA ANTONIO DE AREVALO - UNITECNAR	MASCULINO	4	4	5	3	4	4	5	2	4	4	5
2021-07-24 09:32:21.443854	COLOMBIA		FUNDACIÓN UNIVERSITARIA ANTONIO DE ARÉVALO	MASCULINO	5	4	5	4	4	5	5	5	5	2	4	4
2021-07-24 11:21:59.447253	COLOMBIA		UNITECNAR	MASCULINO	5	3	3	4	4	4	4	4	4	4	4	4
2021-07-26 08:49:10.489395	COLOMBIA		FUNDACION UNIVERSITARIA ANTONIO DE AREVALO	MASCULINO	5	3	5	5	5	5	5	2	5	5	1	2
2021-07-26 09:51:55.614169	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		FEMENINO	5	1	5	4	4	5	4	4	3	4	3	2
2021-07-26 10:05:28.012221	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		MASCULINO	4	5	3	3	4	4	5	3	3	2	4
2021-07-26 10:13:52.417255	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		FEMENINO	5	4	4	3	2	5	5	3	5	4	5	3
2021-07-26 10:19:57.893006	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		MASCULINO	5	2	5	4	5	5	5	3	5	5	5
2021-07-26 10:25:07.228924	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		MASCULINO	1	3	4	4	3	5	4	2	3	4
2021-07-26 10:27:59.334490	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		FEMENINO	4	4	4	3	2	4	4	2	1	2	4	3
2021-07-26 10:31:55.401775	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		MASCULINO	5	5	4	3	3	5	5	5	2	2	4	3
2021-07-26 10:38:48.063874	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		MASCULINO	5	5	1	3	3	2	4	4	3	2	3
2021-07-26 11:19:13.804940	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		MASCULINO	4	3	2	4	3	4	4	2	4	4	5
2021-07-26 11:44:04.410767	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		OTRO	1	1	4	1	2	1	3	2	2	1	3	1
2021-07-26 11:50:25.862329	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		MASCULINO	3	4	5	3	2	5	5	2	2	4	5
2021-07-26 12:10:02.499868	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		FEMENINO	4	2	2	1	1	4	5	2	3	2	4
2021-07-26 12:10:50.426722	ARGENTINA	INSTITUTO UNIVERSITARIO AERONÁUTICO		MASCULINO	4	5	5	5	4	5	5	5	3	3	4	4
2021-07-26 13:03:19.107664	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		FEMENINO	5	4	5	4	5	5	5	5	3	1	4
2021-07-26 14:29:50.805472	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		MASCULINO	5	2	4	4	5	5	5	1	3	3	4
2021-07-26 15:21:17.623916	ARGENTINA	UNIVERSIDAD CATÓLICA ARGENTINA		FEMENINO	4	4	4	3	3	5	5	3	4	4	4	5
2021-07-26 20:49:02.206125	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		MASCULINO	4	4	4	2	5	5	5	3	5	2	4
2021-07-27 10:14:38.270038	ARGENTINA	INSTITUTO UNIVERSITARIO AERONÁUTICO		MASCULINO	5	2	4	1	3	4	4	1	4	3	4
2021-07-27 12:42:43.062807	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		MASCULINO	4	3	4	4	4	4	5	3	4	4	4
2021-07-27 14:17:49.221195	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		MASCULINO	4	2	1	5	3	5	5	4	2	4	5	5
2021-07-27 17:40:44.997369	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		MASCULINO	3	2	3	4	4	5	4	3	5	4	3
2021-07-28 07:27:44.789279	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		FEMENINO	5	2	5	4	4	5	5	1	3	3	5
2021-07-28 23:06:33.597084	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		MASCULINO	4	4	4	3	4	4	4	2	3	3	4
2021-07-29 11:51:12.392000	COLOMBIA		FUNDACION UNIVERSITARIA ANTONIO DE AREVALO	FEMENINO	5	5	5	5	5	5	5	5	5	4	4	4
2021-07-30 17:42:04.151535	ARGENTINA	UNIVERSIDAD DE MENDOZA		FEMENINO	3	3	1	3	2	2	3	1	5	3	3
2021-08-02 09:03:32.397592	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	5	5	5	4	1	1	5	4	5	5	3
2021-08-05 08:14:59.916014	ARGENTINA	UNIVERSIDAD CATÓLICA DE CÓRDOBA		MASCULINO	5	5	3	1	5	5	5	3	3	4	4	4
2021-08-23 14:11:10.503352	ARGENTINA	UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES		FEMENINO	4	5	3	3	3	4	4	4	5	4	5	
